customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,tech_support,online_security,paperless_billing,churn
CUST-09181,62,88.46,5423.15,Two year,DSL,Credit card,0,No,Yes,Yes,No,No,No
CUST-09182,17,71.22,1323.14,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09183,63,71.13,4263.89,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,No,Yes
CUST-09184,36,102.41,3756.4,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-09185,70,47.55,3367.24,Month-to-month,No,Bank transfer,0,No,No,No,No,Yes,No
CUST-09186,53,70.58,3674.64,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-09187,3,99.74,495.03,Two year,Fiber optic,Electronic check,0,No,Yes,Yes,No,No,No
CUST-09188,15,77.72,1138.96,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,Yes
CUST-09189,30,60.77,1915.8,Month-to-month,Fiber optic,Mailed check,1,No,Yes,Yes,No,No,No
CUST-09190,16,27.35,623.67,One year,DSL,Credit card,0,Yes,Yes,No,No,Yes,Yes
CUST-09191,10,20.0,187.69,Month-to-month,DSL,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-09192,71,121.9,8743.04,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-09193,63,77.71,4891.1,Month-to-month,No,Mailed check,1,Yes,No,No,No,Yes,No
CUST-09194,32,55.4,1804.79,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,No
CUST-09195,16,78.74,1162.23,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,No,Yes
CUST-09196,14,46.31,661.28,One year,Fiber optic,Credit card,1,Yes,Yes,Yes,No,Yes,No
CUST-09197,66,61.72,4090.52,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-09198,24,46.48,1126.68,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-09199,1,34.67,150.23,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
CUST-09200,29,20.0,607.64,Two year,Fiber optic,Electronic check,0,No,No,No,Yes,No,Yes
CUST-09201,33,30.06,888.85,Two year,DSL,Mailed check,0,No,Yes,No,No,No,No
CUST-09202,45,95.53,4352.49,Two year,DSL,Mailed check,0,No,No,Yes,No,Yes,No
CUST-09203,25,45.33,1073.86,Two year,Fiber optic,Bank transfer,1,Yes,No,No,No,Yes,No
CUST-09204,67,83.37,5604.05,Month-to-month,DSL,Mailed check,1,Yes,Yes,Yes,No,Yes,No
CUST-09205,47,93.92,4426.99,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,No,Yes
CUST-09206,72,70.41,5140.63,One year,DSL,Electronic check,0,No,No,No,No,No,No
CUST-09207,27,62.54,1707.92,Two year,DSL,Bank transfer,0,No,No,No,Yes,No,No
CUST-09208,47,73.33,3506.39,Two year,Fiber optic,Mailed check,1,No,Yes,No,No,Yes,No
CUST-09209,27,59.58,1623.23,One year,DSL,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-09210,51,100.1,5334.92,Two year,DSL,Electronic check,0,No,Yes,No,No,Yes,No
CUST-09211,54,116.91,6279.54,One year,Fiber optic,Bank transfer,1,No,No,No,No,No,No
CUST-09212,24,106.25,2496.22,One year,Fiber optic,Credit card,1,No,No,No,No,No,Yes
CUST-09213,68,20.0,1421.96,Month-to-month,No,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-09214,62,59.07,3619.77,Month-to-month,No,Mailed check,0,Yes,No,No,Yes,Yes,Yes
CUST-09215,65,70.1,4636.73,Month-to-month,No,Bank transfer,1,No,Yes,No,Yes,No,No
CUST-09216,16,81.58,1184.18,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,No,Yes
CUST-09217,52,26.82,1411.24,Month-to-month,DSL,Bank transfer,1,Yes,No,No,No,Yes,No
CUST-09218,8,26.41,258.85,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,No,Yes
CUST-09219,8,102.67,711.65,Two year,No,Credit card,0,No,No,No,No,Yes,Yes
CUST-09220,71,56.02,4017.98,Month-to-month,No,Mailed check,1,No,No,No,No,Yes,Yes
CUST-09221,12,32.81,199.25,One year,Fiber optic,Electronic check,1,Yes,No,No,No,Yes,No
CUST-09222,63,42.41,2676.62,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-09223,32,79.76,2672.42,Two year,DSL,Mailed check,1,Yes,Yes,No,Yes,No,No
CUST-09224,22,49.44,1003.3,Month-to-month,DSL,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-09225,6,76.04,450.75,One year,Fiber optic,Bank transfer,1,No,No,No,No,Yes,Yes
CUST-09226,49,45.53,2148.33,One year,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09227,52,26.39,1443.22,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,No,No,No,No
CUST-09228,34,105.61,3672.95,One year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-09229,59,79.95,4772.48,One year,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,No
CUST-09230,24,61.66,1556.11,Two year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09231,40,56.97,2212.69,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,Yes,Yes
CUST-09232,21,106.62,2230.42,Two year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-09233,42,84.79,3446.31,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-09234,10,98.67,896.62,Month-to-month,Fiber optic,Credit card,1,No,No,Yes,No,Yes,Yes
CUST-09235,35,55.41,1921.37,Month-to-month,No,Bank transfer,0,No,Yes,No,No,Yes,Yes
CUST-09236,40,71.27,2970.54,Month-to-month,DSL,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-09237,41,80.05,3197.22,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,No
CUST-09238,33,56.25,1888.94,Two year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-09239,47,67.61,3091.6,One year,Fiber optic,Electronic check,0,Yes,No,No,No,No,No
CUST-09240,37,55.41,1931.72,Two year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-09241,21,79.98,1818.2,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,No,Yes
CUST-09242,16,36.97,706.44,One year,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-09243,47,84.3,3884.86,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,Yes,No
CUST-09244,68,77.77,5255.77,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09245,55,64.92,3588.66,Month-to-month,DSL,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09246,46,81.24,3637.41,One year,No,Mailed check,0,Yes,No,No,Yes,No,No
CUST-09247,67,60.88,4130.25,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,No,No
CUST-09248,65,53.25,3301.85,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-09249,37,83.59,3040.94,Month-to-month,DSL,Electronic check,1,Yes,No,Yes,Yes,No,No
CUST-09250,8,84.68,642.67,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,No,No,No
CUST-09251,46,57.32,2682.36,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,Yes,Yes
CUST-09252,45,55.17,2608.66,One year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09253,20,65.43,1203.19,Month-to-month,No,Credit card,0,No,Yes,No,No,No,No
CUST-09254,62,56.2,3469.46,Two year,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09255,63,108.13,6868.37,Two year,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-09256,24,77.91,1860.1,Month-to-month,No,Bank transfer,0,No,No,No,No,No,No
CUST-09257,35,70.37,2441.33,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No
CUST-09258,15,46.68,779.03,One year,Fiber optic,Mailed check,0,No,No,Yes,No,No,No
CUST-09259,13,88.47,961.46,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,Yes,Yes
CUST-09260,20,54.71,1069.75,Two year,DSL,Credit card,0,No,No,Yes,No,No,No
CUST-09261,27,53.68,1452.54,Month-to-month,DSL,Credit card,0,No,No,No,No,No,Yes
CUST-09262,20,89.32,1781.07,One year,No,Credit card,0,No,No,No,No,No,No
CUST-09263,11,79.68,795.32,One year,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,Yes
CUST-09264,33,20.0,746.23,Two year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-09265,45,66.06,2999.08,One year,No,Bank transfer,0,No,No,No,No,No,No
CUST-09266,24,73.14,1420.25,Two year,Fiber optic,Electronic check,0,No,No,No,No,No,No
CUST-09267,39,61.51,2457.49,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,No,Yes
CUST-09268,20,74.01,1462.84,Two year,No,Bank transfer,0,No,Yes,No,No,No,No
CUST-09269,51,24.76,1348.74,One year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09270,47,20.0,1071.69,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-09271,70,45.61,3199.15,Two year,DSL,Bank transfer,1,Yes,No,No,No,No,No
CUST-09272,4,77.06,230.44,Month-to-month,DSL,Bank transfer,0,Yes,Yes,Yes,No,No,Yes
CUST-09273,62,20.0,1329.86,Month-to-month,No,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09274,25,48.91,1369.84,Two year,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-09275,5,21.93,142.01,Two year,No,Mailed check,1,Yes,Yes,Yes,No,Yes,No
CUST-09276,50,63.93,3191.06,One year,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No
CUST-09277,13,118.95,1640.54,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,No,Yes
CUST-09278,13,64.57,753.64,Month-to-month,No,Mailed check,0,Yes,No,No,No,No,Yes
CUST-09279,71,67.31,4789.07,Month-to-month,No,Credit card,1,Yes,Yes,No,No,Yes,No
CUST-09280,16,90.98,1411.21,Month-to-month,No,Credit card,0,No,No,Yes,Yes,No,No
CUST-09281,40,70.53,2878.4,Two year,Fiber optic,Mailed check,0,No,No,Yes,No,No,No
CUST-09282,15,64.63,948.69,One year,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09283,9,93.17,821.2,Month-to-month,DSL,Electronic check,0,Yes,Yes,Yes,Yes,No,No
CUST-09284,1,81.8,138.57,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-09285,2,77.22,292.71,Two year,No,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-09286,35,66.53,2392.62,One year,No,Credit card,0,Yes,No,No,Yes,No,No
CUST-09287,32,61.35,2045.09,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-09288,3,92.93,383.73,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,Yes
CUST-09289,26,61.59,1570.8,Month-to-month,No,Electronic check,1,Yes,No,Yes,No,Yes,Yes
CUST-09290,20,100.78,2036.38,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,Yes
CUST-09291,42,43.82,1829.79,One year,DSL,Bank transfer,0,No,No,Yes,Yes,Yes,No
CUST-09292,72,105.84,7621.87,Month-to-month,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-09293,50,81.8,4054.07,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-09294,67,45.79,3051.6,Month-to-month,No,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-09295,14,82.72,1130.36,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,No,No,No
CUST-09296,16,53.74,786.85,One year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-09297,55,70.84,3650.25,One year,Fiber optic,Bank transfer,1,No,No,Yes,No,Yes,No
CUST-09298,23,57.83,1333.69,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes
CUST-09299,62,66.68,4289.57,Month-to-month,No,Credit card,0,Yes,Yes,No,No,No,No
CUST-09300,34,93.54,3232.49,One year,Fiber optic,Electronic check,1,No,No,No,No,Yes,Yes
CUST-09301,15,82.96,1229.48,Two year,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-09302,61,41.87,2421.15,Month-to-month,No,Bank transfer,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09303,40,43.3,1644.86,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,Yes
CUST-09304,58,76.77,4270.17,Two year,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-09305,33,78.58,2633.25,Month-to-month,DSL,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-09306,10,53.14,451.24,Two year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-09307,50,109.78,5600.62,Two year,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09308,9,90.34,580.16,Month-to-month,No,Bank transfer,0,Yes,No,Yes,Yes,Yes,Yes
CUST-09309,48,54.36,2554.94,Month-to-month,DSL,Credit card,0,Yes,No,No,No,No,Yes
CUST-09310,31,51.94,1709.09,Two year,DSL,Credit card,0,No,Yes,No,Yes,No,No
CUST-09311,57,64.3,3533.69,Month-to-month,No,Electronic check,0,Yes,No,No,Yes,No,No
CUST-09312,63,61.7,3754.45,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,Yes,No,No
CUST-09313,30,101.4,2981.22,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,No,Yes
CUST-09314,64,94.61,5938.94,One year,Fiber optic,Electronic check,1,No,No,No,No,Yes,No
CUST-09315,8,70.88,522.13,Two year,DSL,Credit card,0,Yes,Yes,Yes,No,No,No
CUST-09316,8,86.95,465.52,One year,DSL,Credit card,1,No,No,No,Yes,No,Yes
CUST-09317,72,90.57,6635.52,Month-to-month,Fiber optic,Credit card,1,No,Yes,No,No,No,No
CUST-09318,42,71.46,3075.95,One year,No,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-09319,33,80.07,2582.39,One year,Fiber optic,Mailed check,1,Yes,No,No,Yes,Yes,No
CUST-09320,12,84.85,828.43,Month-to-month,DSL,Bank transfer,0,No,No,No,No,No,Yes
CUST-09321,21,82.19,1631.19,One year,DSL,Electronic check,0,Yes,No,No,Yes,No,No
CUST-09322,50,50.53,2594.62,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-09323,60,53.06,3255.32,Month-to-month,DSL,Credit card,0,Yes,No,No,No,No,No
CUST-09324,66,62.79,4074.86,Two year,DSL,Electronic check,0,No,No,No,No,No,No
CUST-09325,30,52.33,1609.34,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09326,33,33.17,935.37,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-09327,12,86.9,1027.67,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,Yes,No,No
CUST-09328,6,78.66,336.65,Month-to-month,DSL,Mailed check,1,No,No,No,No,Yes,Yes
CUST-09329,32,36.52,1198.39,Month-to-month,DSL,Bank transfer,0,Yes,Yes,No,No,No,Yes
CUST-09330,42,63.98,2636.62,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,Yes,No
CUST-09331,8,65.39,489.89,One year,Fiber optic,Mailed check,0,Yes,No,No,No,No,No
CUST-09332,30,74.55,2228.54,One year,DSL,Electronic check,0,Yes,Yes,No,No,No,No
CUST-09333,47,42.95,1833.27,Month-to-month,No,Credit card,1,Yes,No,No,No,No,Yes
CUST-09334,59,36.15,2129.03,One year,DSL,Mailed check,0,No,No,No,No,No,No
CUST-09335,68,82.99,5752.4,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,No,No
CUST-09336,25,31.65,796.82,Month-to-month,DSL,Credit card,0,No,No,Yes,No,Yes,No
CUST-09337,29,64.18,1963.25,Two year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09338,63,61.85,3853.59,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-09339,50,66.92,3368.14,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,No,No
CUST-09340,20,76.32,1560.38,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,No,No,No
CUST-09341,50,109.96,5559.86,Month-to-month,DSL,Mailed check,0,No,No,No,No,No,No
CUST-09342,12,30.01,452.55,Month-to-month,Fiber optic,Bank transfer,1,No,No,No,No,No,Yes
CUST-09343,33,91.91,2892.86,Month-to-month,No,Mailed check,0,No,No,No,No,No,Yes
CUST-09344,23,20.0,381.61,One year,Fiber optic,Credit card,0,Yes,Yes,No,Yes,No,No
CUST-09345,72,104.84,7597.09,Two year,Fiber optic,Credit card,0,No,No,No,No,Yes,No
CUST-09346,3,20.0,96.56,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-09347,62,130.0,8057.22,One year,Fiber optic,Mailed check,0,Yes,Yes,No,Yes,Yes,No
CUST-09348,21,60.26,1526.99,One year,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-09349,3,102.26,316.19,One year,DSL,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09350,48,97.1,4690.0,Month-to-month,DSL,Bank transfer,0,No,No,No,No,No,Yes
CUST-09351,49,59.09,2760.09,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,No,Yes
CUST-09352,11,61.01,765.31,Month-to-month,DSL,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-09353,3,49.07,156.37,Month-to-month,No,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-09354,9,89.68,813.39,One year,DSL,Credit card,1,No,No,No,No,Yes,No
CUST-09355,30,59.41,1972.22,Month-to-month,DSL,Mailed check,1,Yes,Yes,Yes,No,Yes,No
CUST-09356,10,49.53,478.35,Month-to-month,DSL,Credit card,0,No,No,No,No,No,Yes
CUST-09357,51,83.43,4366.58,Month-to-month,DSL,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09358,6,47.57,395.55,One year,Fiber optic,Bank transfer,1,Yes,No,No,No,Yes,No
CUST-09359,57,61.78,3501.85,Month-to-month,DSL,Mailed check,0,No,No,No,Yes,No,No
CUST-09360,63,72.68,4435.08,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,No,No
CUST-09361,52,53.94,2741.13,Month-to-month,DSL,Credit card,0,No,No,No,Yes,No,No
CUST-09362,68,57.71,4035.09,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No
CUST-09363,68,108.37,7330.35,One year,Fiber optic,Electronic check,1,No,Yes,No,No,No,No
CUST-09364,4,64.89,134.53,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-09365,25,61.01,1539.38,Month-to-month,DSL,Bank transfer,0,Yes,Yes,No,Yes,Yes,No
CUST-09366,55,65.62,3501.58,Two year,DSL,Electronic check,0,No,No,No,No,No,No
CUST-09367,25,81.36,1940.52,Month-to-month,No,Mailed check,0,Yes,Yes,No,No,No,No
CUST-09368,54,44.15,2283.04,One year,DSL,Electronic check,0,No,No,No,No,No,No
CUST-09369,56,80.68,4615.9,One year,Fiber optic,Electronic check,0,Yes,Yes,No,Yes,No,No
CUST-09370,72,76.4,5625.98,Month-to-month,DSL,Electronic check,1,No,No,No,Yes,No,Yes
CUST-09371,24,25.28,470.46,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09372,26,114.86,3006.79,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,Yes,No
CUST-09373,2,106.52,263.58,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-09374,21,49.99,980.03,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,No,Yes
CUST-09375,21,41.94,799.8,One year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09376,33,75.7,2662.11,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,No
CUST-09377,31,34.35,938.39,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-09378,62,104.11,6514.46,One year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09379,56,58.29,3308.23,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,No,No
CUST-09380,53,110.55,6097.77,One year,DSL,Electronic check,1,Yes,Yes,No,Yes,No,No
CUST-09381,1,49.39,161.97,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,Yes
CUST-09382,34,67.19,2126.98,One year,Fiber optic,Electronic check,0,Yes,Yes,No,Yes,No,No
CUST-09383,53,101.68,5265.63,Two year,DSL,Bank transfer,0,No,No,Yes,No,Yes,No
CUST-09384,18,61.92,1044.71,Month-to-month,No,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09385,31,76.8,2388.2,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-09386,53,97.32,4982.8,Month-to-month,DSL,Credit card,1,No,No,Yes,Yes,Yes,Yes
CUST-09387,58,56.1,3288.38,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,No,Yes,No
CUST-09388,62,38.46,2409.85,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-09389,31,33.53,995.31,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-09390,29,84.59,2569.05,Two year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09391,28,79.72,2290.11,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-09392,49,96.54,4849.21,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,Yes
CUST-09393,31,63.15,2219.04,Two year,Fiber optic,Credit card,0,Yes,Yes,Yes,No,Yes,Yes
CUST-09394,29,34.23,901.54,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09395,13,20.0,311.5,One year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-09396,35,130.0,4492.03,Month-to-month,No,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-09397,18,83.17,1568.19,Two year,Fiber optic,Credit card,0,Yes,No,No,Yes,No,No
CUST-09398,38,73.42,2749.58,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,Yes
CUST-09399,64,76.97,4889.26,One year,DSL,Mailed check,0,No,Yes,Yes,No,Yes,No
CUST-09400,56,34.22,1811.08,One year,No,Mailed check,1,Yes,Yes,Yes,No,Yes,No
CUST-09401,35,50.13,1806.49,Two year,DSL,Bank transfer,0,No,Yes,Yes,Yes,No,Yes
CUST-09402,71,113.58,8235.51,Two year,No,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-09403,71,86.46,6034.75,One year,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09404,32,50.91,1425.7,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,Yes
CUST-09405,55,39.33,2231.84,Month-to-month,DSL,Mailed check,1,Yes,No,No,No,No,No
CUST-09406,25,57.11,1556.82,Two year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-09407,64,62.11,4233.75,One year,DSL,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09408,27,121.23,3260.95,Two year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09409,19,65.29,1227.88,One year,No,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-09410,10,40.26,463.26,Month-to-month,DSL,Credit card,0,No,No,No,Yes,Yes,No
CUST-09411,61,68.53,4093.7,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,No
CUST-09412,22,76.61,1613.83,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,No,Yes,Yes
CUST-09413,59,37.99,2332.07,One year,Fiber optic,Mailed check,0,No,No,No,Yes,No,No
CUST-09414,7,80.05,423.84,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,No,Yes
CUST-09415,37,100.22,3607.52,Month-to-month,No,Credit card,1,No,Yes,No,No,Yes,No
CUST-09416,31,73.47,2129.87,One year,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
CUST-09417,32,50.07,1529.64,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,Yes
CUST-09418,13,56.78,703.41,Month-to-month,DSL,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-09419,6,28.53,144.86,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,No,Yes
CUST-09420,25,66.65,1643.88,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,Yes
CUST-09421,34,77.77,2720.28,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,No,No
CUST-09422,58,47.58,2742.78,One year,Fiber optic,Mailed check,1,No,No,No,Yes,Yes,No
CUST-09423,34,118.49,3947.94,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,No,No
CUST-09424,18,89.81,1497.99,One year,Fiber optic,Bank transfer,0,No,No,No,No,No,No
CUST-09425,19,25.18,441.08,Two year,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-09426,45,25.69,1348.45,Month-to-month,DSL,Bank transfer,1,Yes,Yes,Yes,No,No,No
CUST-09427,32,45.4,1478.71,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes
CUST-09428,65,109.33,7277.07,Month-to-month,No,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-09429,32,92.27,2744.84,One year,Fiber optic,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-09430,41,110.59,4439.73,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-09431,5,70.26,168.86,Two year,Fiber optic,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-09432,14,64.76,893.44,One year,DSL,Electronic check,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09433,62,38.81,2452.54,Two year,Fiber optic,Credit card,0,Yes,No,No,Yes,No,No
CUST-09434,25,78.74,2061.33,Month-to-month,DSL,Electronic check,1,Yes,Yes,No,No,No,No
CUST-09435,31,65.1,2091.89,One year,Fiber optic,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-09436,43,64.13,2853.29,Month-to-month,No,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-09437,5,110.45,529.25,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-09438,37,66.84,2417.09,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No
CUST-09439,25,103.27,2488.61,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,No,Yes
CUST-09440,11,30.3,489.1,Two year,DSL,Credit card,0,Yes,Yes,No,No,No,No
CUST-09441,31,130.0,4108.06,One year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09442,33,60.67,1963.22,One year,Fiber optic,Mailed check,1,No,Yes,No,Yes,No,No
CUST-09443,14,87.68,1232.67,Month-to-month,No,Mailed check,0,No,Yes,No,Yes,No,Yes
CUST-09444,40,91.66,3768.66,Month-to-month,DSL,Credit card,0,No,Yes,No,No,No,Yes
CUST-09445,54,57.57,3038.48,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,Yes,No
